osmid1;osmid2
64387;135602
64388;135601
64389;135600
6439;13560
64390;1356
64391;135599
64392;135598
64393;135597
64394;135596
64395;135595
64396;135594
64397;135593
64398;135592
64399;135591
644;135590
6440;13559
64400;135589
64401;135588
64402;135587
64403;135586
64404;135585
64405;135584
64406;135583
64407;135582
64408;135581
64409;135580
6441;13558
64410;135579
64411;135578
64412;135577
64413;135576
64414;135575
64415;135574
64416;135573
64417;135572
64418;135571
64419;135570
6442;13557
64420;135569
64421;135568
64422;135567
64423;135566
64424;135565
64425;135564
64426;135563
64427;135562
64428;135561
64429;135560
6443;13556
64430;135559
64431;135558
64432;135557
64433;135556
64434;135555
64435;135554
64436;135553
64437;135552
64438;135551
64439;135550
6444;13555
64440;135549
64441;135548
64442;135547
64443;135546
64444;135545
64445;135544
64446;135543
64447;135542
64448;135541
64449;135540
6445;13554
64450;135539
64451;135538
64452;135537
64453;135536
64454;135535
64455;135534
64456;135533
64457;135532
64458;135531
64459;135530
6446;13553
64460;135529
64461;135528
64462;135527
64463;135526
64464;135525
64465;135524
64466;135523
64467;135522
64468;135521
64469;135520
6447;13552
64470;135519
64471;135518
64472;135517
64473;135516
64474;135515
64475;135514
64476;135513
64477;135512
64478;135511
64479;135510
6448;13551
64480;135509
64481;135508
64482;135507
64483;135506
64484;135505
64485;135504
64486;135503
64487;135502
64488;135501
64489;135500
6449;13550
64490;1355
64491;135499
64492;135498
64493;135497
64494;135496
64495;135495
64496;135494
64497;135493
64498;135492
64499;135491
645;135490
6450;13549
64500;135489
64501;135488
64502;135487
64503;135486
64504;135485
64505;135484
64506;135483
64507;135482
64508;135481
64509;135480
6451;13548
64510;135479
64511;135478
64512;135477
64513;135476
64514;135475
64515;135474
64516;135473
64517;135472
64518;135471
64519;135470
6452;13547
64520;135469
64521;135468
64522;135467
64523;135466
64524;135465
64525;135464
64526;135463
64527;135462
64528;135461
64529;135460
6453;13546
64530;135459
64531;135458
64532;135457
64533;135456
64534;135455
64535;135454
64536;135453
64537;135452
64538;135451
64539;135450
6454;13545
64540;135449
64541;135448
64542;135447
64543;135446
64544;135445
64545;135444
64546;135443
64547;135442
64548;135441
64549;135440
6455;13544
64550;135439
64551;135438
64552;135437
64553;135436
64554;135435
64555;135434
64556;135433
64557;135432
64558;135431
64559;135430
6456;13543
64560;135429
64561;135428
64562;135427
64563;135426
64564;135425
64565;135424
64566;135423
64567;135422
64568;135421
64569;135420
6457;13542
64570;135419
64571;135418
64572;135417
64573;135416
64574;135415
64575;135414
64576;135413
64577;135412
64578;135411
64579;135410
6458;13541
64580;135409
64581;135408
64582;135407
64583;135406
64584;135405
64585;135404
64586;135403
64587;135402
64588;135401
64589;135400
6459;13540
64590;1354
64591;135399
64592;135398
64593;135397
64594;135396
64595;135395
64596;135394
64597;135393
64598;135392
64599;135391
646;135390
6460;13539
64600;135389
64601;135388
64602;135387
64603;135386
64604;135385
64605;135384
64606;135383
64607;135382
64608;135381
64609;135380
6461;13538
64610;135379
64611;135378
64612;135377
64613;135376
64614;135375
64615;135374
64616;135373
64617;135372
64618;135371
64619;135370
6462;13537
64620;135369
64621;135368
64622;135367
64623;135366
64624;135365
64625;135364
64626;135363
64627;135362
64628;135361
64629;135360
6463;13536
64630;135359
64631;135358
64632;135357
64633;135356
64634;135355
64635;135354
64636;135353
64637;135352
64638;135351
64639;135350
6464;13535
64640;135349
64641;135348
64642;135347
64643;135346
64644;135345
64645;135344
64646;135343
64647;135342
64648;135341
64649;135340
6465;13534
64650;135339
64651;135338
64652;135337
64653;135336
64654;135335
64655;135334
64656;135333
64657;135332
64658;135331
64659;135330
6466;13533
64660;135329
64661;135328
64662;135327
64663;135326
64664;135325
64665;135324
64666;135323
64667;135322
64668;135321
64669;135320
6467;13532
64670;135319
64671;135318
64672;135317
64673;135316
64674;135315
64675;135314
64676;135313
64677;135312
64678;135311
64679;135310
6468;13531
64680;135309
64681;135308
64682;135307
64683;135306
64684;135305
64685;135304
64686;135303
64687;135302
64688;135301
64689;135300
6469;13530
64690;1353
64691;135299
64692;135298
64693;135297
64694;135296
64695;135295
64696;135294
64697;135293
64698;135292
64699;135291
647;135290
6470;13529
64700;135289
64701;135288
64702;135287
64703;135286
64704;135285
64705;135284
64706;135283
64707;135282
64708;135281
64709;135280
6471;13528
64710;135279
64711;135278
64712;135277
64713;135276
64714;135275
64715;135274
64716;135273
64717;135272
64718;135271
64719;13527
6472;135269
64720;135268
64721;135267
64722;135266
64723;135265
64724;135264
64725;135263
64726;135262
64727;135261
64728;135260
64729;13526
6473;135259
64730;135258
64731;135257
64732;135256
64733;135255
64734;135254
64735;135253
64736;135252
64737;135251
64738;135250
64739;13525
6474;135249
64740;135248
64741;135247
64742;135246
64743;135245
64744;135244
64745;135243
64746;135242
64747;135241
64748;135240
64749;13524
6475;135239
64750;135238
64751;135237
64752;135236
64753;135235
64754;135234
64755;135233
64756;135232
64757;135231
64758;135230
64759;13523
6476;135229
64760;135228
64761;135227
64762;135226
64763;135225
64764;135224
64765;135223
64766;135222
64767;135221
64768;135220
64769;13522
6477;135219
64770;135218
64771;135217
64772;135216
64773;135215
64774;135214
64775;135213
64776;135212
64777;135211
64778;135210
64779;13521
6478;135209
64780;135208
64781;135207
64782;135206
64783;135205
64784;135204
64785;135203
64786;135202
64787;135201
64788;135200
64789;13520
6479;1352
64790;135199
64791;135198
64792;135197
64793;135196
64794;135195
64795;135194
64796;135193
64797;135192
64798;135191
64799;135190
648;13519
6480;135189
64800;135188
64801;135187
64802;135186
64803;135185
64804;135184
64805;135183
64806;135182
64807;135181
64808;135180
64809;13518
6481;135179
64810;135178
64811;135177
64812;135176
64813;135175
64814;135174
64815;135173
64816;135172
64817;135171
64818;135170
64819;13517
6482;135169
64820;135168
64821;135167
64822;135166
64823;135165
64824;135164
64825;135163
64826;135162
64827;135161
64828;135160
64829;13516
6483;135159
64830;135158
64831;135157
64832;135156
64833;135155
64834;135154
64835;135153
64836;135152
64837;135151
64838;135150
64839;13515
6484;135149
64840;135148
64841;135147
64842;135146
64843;135145
64844;135144
64845;135143
64846;135142
64847;135141
64848;135140
64849;13514
6485;135139
64850;135138
64851;135137
64852;135136
64853;135135
64854;135134
64855;135133
64856;135132
64857;135131
64858;135130
64859;13513
6486;135129
64860;135128
64861;135127
64862;135126
64863;135125
64864;135124
64865;135123
64866;135122
64867;135121
64868;135120
64869;13512
6487;135119
64870;135118
64871;135117
64872;135116
64873;135115
64874;135114
64875;135113
64876;135112
64877;135111
64878;135110
64879;13511
6488;135109
64880;135108
64881;135107
64882;135106
64883;135105
64884;135104
64885;135103
64886;135102
64887;135101
64888;135100
64889;13510
6489;1351
64890;135099
64891;135098
64892;135097
64893;135096
64894;135095
64895;135094
64896;135093
64897;135092
64898;135091
64899;135090
649;13509
6490;135089
64900;135088
64901;135087
64902;135086
64903;135085
64904;135084
64905;135083
64906;135082
64907;135081
64908;135080
64909;13508
6491;135079
64910;135078
64911;135077
64912;135076
64913;135075
64914;135074
64915;135073
64916;135072
64917;135071
64918;135070
64919;13507
6492;135069
64920;135068
64921;135067
64922;135066
64923;135065
64924;135064
64925;135063
64926;135062
64927;135061
64928;135060
64929;13506
6493;135059
64930;135058
64931;135057
64932;135056
64933;135055
64934;135054
64935;135053
64936;135052
64937;135051
64938;135050
64939;13505
6494;135049
64940;135048
64941;135047
64942;135046
64943;135045
64944;135044
64945;135043
64946;135042
64947;135041
64948;135040
64949;13504
6495;135039
64950;135038
64951;135037
64952;135036
64953;135035
64954;135034
64955;135033
64956;135032
64957;135031
64958;135030
64959;13503
6496;135029
64960;135028
64961;135027
64962;135026
64963;135025
64964;135024
64965;135023
64966;135022
64967;135021
64968;135020
64969;13502
6497;135019
64970;135018
64971;135017
64972;135016
64973;135015
64974;135014
64975;135013
64976;135012
64977;135011
64978;135010
64979;13501
6498;135009
64980;135007
64981;135006
64982;135005
64983;135004
64984;135003
64985;135002
64986;135001
64987;135000
64988;13500
64989;1350
6499;135
64990;134999
64991;134998
64992;134997
64993;134996
64994;134995
64995;134994
64996;134993
64997;134992
64998;134991
64999;134990
65;13499
650;134989
6500;134988
65000;134987
65001;134986
65002;134985
65003;134984
65004;134983
65005;134982
65006;134981
65007;134980
65008;13498
65009;134979
6501;134978
65010;134977
65011;134976
65012;134975
65013;134974
65014;134973
65015;134972
65016;134971
65017;134970
65018;13497
65019;134969
6502;134968
65020;134967
65021;134966
65022;134965
65023;134964
65024;134963
65025;134962
65026;134961
65027;134960
65028;13496
65029;134959
6503;134958
65030;134957
65031;134956
65032;134955
65033;134954
65034;134953
65035;134952
65036;134951
65037;134950
65038;13495
65039;134949
6504;134948
65040;134947
65041;134946
65042;134945
65043;134944
65044;134943
65045;134942
65046;134941
65047;134940
65048;13494
65049;134939
6505;134938
65050;134937
65051;134936
65052;134935
65053;134934
65054;134933
65055;134932
65056;134931
65057;134930
65058;13493
65059;134929
6506;134928
65060;134927
65061;134926
65062;134925
65063;134924
65064;134923
65065;134922
65066;134921
65067;134920
65068;13492
65069;134919
6507;134918
65070;134917
65071;134916
65072;134915
65073;134914
65074;134913
65075;134912
65076;134911
65077;134910
65078;13491
65079;134909
6508;134908
65080;134907
65081;134906
65082;134905
65083;134904
65084;134903
65085;134902
65086;134901
65087;134900
65088;13490
65089;1349
6509;134899
65090;134898
65091;134897
65092;134896
65093;134895
65094;134894
65095;134893
65096;134892
65097;134891
65098;134890
65099;13489
651;134889
6510;134888
65100;134887
65101;134886
65102;134885
65104;134884
65105;134883
65106;134882
65107;134881
65108;134880
65109;13488
6511;134879
65110;134878
65111;134877
65112;134876
65113;134874
65114;134873
65115;134872
65116;134871
65117;134870
65118;13487
65119;134869
6512;134868
65120;134867
65121;134866
65122;134865
65123;134864
65124;134863
65125;134862
65126;134861
65127;134860
65128;13486
65129;134859
6513;134858
65130;134857
65131;134856
65132;134855
65133;134854
65134;134853
65135;134852
65136;134851
65137;134850
65138;13485
65139;134849
6514;134848
65140;134847
65141;134846
65142;134845
65143;134844
65144;134843
65145;134842
65146;134841
65147;134840
65148;13484
65149;134839
6515;134838
65150;134837
65151;134836
65152;134835
65153;134834
65154;134833
65155;134832
65156;134831
65157;134830
65158;13483
65159;134829
6516;134828
65160;134827
65161;134826
65162;134825
65163;134824
65164;134823
65165;134822
65166;134821
65167;134820
65168;13482
65169;134819
6517;134818
65170;134817
65171;134816
65172;134815
65173;134814
65174;134813
65175;134812
65176;134811
65177;134810
65178;13481
65179;134809
6518;134808
65180;134807
65181;134806
65182;134805
65183;134804
65184;134803
65185;134802
65186;134801
65187;134800
65188;13480
65189;1348
6519;134799
65190;134798
65191;134797
65192;134796
65193;134795
65194;134794
65195;134793
65196;134792
65197;134791
65198;134790
65199;13479
652;134789
6520;134788
65200;134787
65201;134786
65202;134785
65203;134784
65204;134783
65205;134782
65206;134781
65207;134780
65208;13478
65209;134779
6521;134778
65210;134777
65211;134776
65212;134775
65213;134774
65214;134773
65215;134772
65216;134771
65217;134770
65218;13477
65219;134769
6522;134768
65220;134767
65221;134766
65222;134765
65223;134764
65224;134763
65225;134762
65226;134761
65227;134760
65228;13476
65229;134759
6523;134758
65230;134757
65231;134756
65232;134755
65233;134754
65234;134753
65235;134752
65236;134751
65237;134750
65238;13475
65239;134749
6524;134748
65240;134747
65241;134746
65242;134745
65243;134744
65244;134743
65245;134742
65246;134741
65248;134740
65249;13474
6525;134739
65250;134738
65251;134737
65252;134736
65253;134735
65254;134734
65255;134733
65256;134732
65257;134731
65258;134730
65259;13473
6526;134729
65260;134728
65261;134727
65262;134726
65263;134725
65264;134724
65265;134723
65266;134722
65267;134721
65268;134720
65269;13472
6527;134719
65270;134718
65271;134717
65272;134716
65273;134715
65274;134714
65275;134713
65276;134712
65277;134711
65278;134710
65279;13471
6528;134709
65280;134708
65281;134707
65282;134706
65283;134705
65284;134704
65285;134703
65286;134702
65287;134701
65288;134700
65289;13470
6529;1347
65290;134699
65291;134698
65292;134696
65293;134695
65294;134694
65295;134693
65296;134692
65297;134691
65298;134690
65299;13469
653;134689
6530;134688
65300;134687
65301;134686
65302;134685
65303;134684
65304;134683
65305;134682
65306;134681
65307;134680
65308;13468
65309;134679
6531;134678
65310;134677
65311;134676
65312;134675
65313;134674
65314;134673
65315;134672
65316;134671
65317;134670
65318;13467
65319;134669
6532;134668
65320;134667
65321;134666
65322;134665
65323;134664
65324;134663
65325;134662
65326;134661
65327;134660
65328;13466
65329;134659
6533;134658
65330;134657
65331;134656
65332;134655
65333;134654
65334;134653
65335;134652
65336;134651
65337;134650
65338;13465
65339;134649
6534;134648
65340;134647
65341;134646
65342;134645
65343;134644
65344;134643
65345;134642
65346;134641
65347;134640
65348;13464
65349;134639
6535;134638
65350;134637
65351;134636
65352;134635
65353;134634
65354;134633
65355;134632
65356;134631
65357;134630
65358;13463
65359;134629
6536;134628
65360;134627
65361;134626
65362;134625
65363;134624
65364;134623
65365;134622
65366;134621
65367;134620
65368;13462
65369;134619
6537;134618
65370;134617
65371;134616
65372;134615
65373;134614
65374;134613
65375;134612
65376;134611
65377;134610
65378;13461
65379;134609
6538;134608
65380;134607
65381;134606
65382;134605
65383;134604
65384;134603
65385;134602
65386;134601
65387;134600
65388;13460
65389;1346
6539;134599
65390;134598
65391;134597
65392;134596
65393;134595
65394;134594
65395;134593
65396;134592
65397;134591
65398;134590
65399;13459
654;134589
6540;134588
65400;134587
65401;134586
65402;134585
65403;134584
65404;134583
65405;134582
65406;134581
65407;134580
65408;13458
65409;134579
6541;134578
65410;134577
65411;134576
65412;134575
65413;134574
65414;134573
65415;134572
65416;134571
65417;134570
65418;13457
65419;134569
6542;134568
65420;134567
65421;134566
65422;134565
65423;134564
65424;134563
65425;134562
65426;134561
65427;134560
65428;13456
65429;134559
6543;134558
65430;134557
65431;134556
65432;134555
65433;134554
65434;134553
65435;134552
65436;134551
65437;134550
65438;13455
65439;134549
6544;134548
65440;134547
65441;134546
65442;134545
65443;134544
65444;134543
65445;134542
65446;134541
65447;134540
65448;13454
65449;134539
6545;134538
65450;134537
65451;134536
65452;134535
65453;134534
65454;134533
65455;134532
65456;134531
